eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1489,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,14,14,1.0577339666774772,0.0,1.0577339666774772,0.0,0.06381497015736981,0.6642557017890743,0.0,0.6642557017890743,0.0,55.784605036642795,31.35030572896511,13.822569863395229,57.66555382193864,-0.5635802531823217,0.20648176408592334,-0.9851916977507753,-0.19443516574437925,39.4257419353893,49.23177808750464,46.81838208961453,73.71519294325903
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,686,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.02,True,True,success,12,12,1.8361199064086493,0.03241645284942888,1.7581787631929968,0.04552469036622364,0.056652478499913894,1.2988635665966966,0.022931263594204505,1.243728326840097,0.03220397616239524,54.91211157478404,62.55927101400945,-17.057713822047603,93.0422724944053,0.8628576489184685,0.6521905808864823,0.7164719587432766,-0.16760139711858812,39.81093599125215,101.1115805785709,-73.59336308486182,58.022704623778345
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1717,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,14,14,1.8781581961023157,0.01100561566308283,1.8347697086947428,0.03238287174449009,0.056195111950574056,1.3394146340059088,0.007848690651282466,1.3084719929111974,0.023093950443428782,52.933579382534916,31.05499673888785,9.528639974535528,87.34117558989774,0.30094592168210577,-0.5014245693628436,0.7387811960781929,0.40114322408451,46.71669069168308,37.09740164058168,50.49037704277627,39.46541066723755
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1139,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,13,13,2.395308162635948,0.0,2.3735758201357156,0.02173234250023217,0.0547765920412981,1.7524587173889163,0.0,1.7365588704890909,0.015899846899825338,60.75761555127265,50.60026750222356,3.3541667556731505,100.01479643110612,0.4052452874023098,0.8344550689340557,-0.9561129493573912,0.25075709497690046,38.880295015630715,97.11361102186846,-66.58824082961593,53.9160901987775
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1993,-1.0,pre_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,13,13,3.4078587643862512,0.021793743812677777,3.383347975497625,0.002717045075948192,0.05315599114283647,2.56927610378234,0.01643088785692434,2.55079676278543,0.0020484531399852183,75.51719597309275,30.011526185353308,8.43059982115664,87.26359761877983,0.9115646177344654,0.01185672978196095,0.528229757786183,0.3445685518047509,48.367866242898145,88.8135363306988,-66.91352799234504,50.39189227222451
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,890,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,14,14,1.398577494390193,0.0287752764818928,1.3058270491076647,0.0639751688006356,0.04931903374959745,1.1364579904271261,0.023382253050522238,1.0610907082566359,0.05198502911996832,57.314614226636806,23.517859157196234,13.305762528718938,87.73484306213957,-0.20986186097331316,0.5524482534226267,0.033988438137410926,0.4971435529426158,58.63262345972251,16.323222558828537,50.31418173883296,40.71389804828371
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1962,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,12,12,2.1649584468191714,0.017791370174284796,2.1104272260990444,0.03673985054584224,0.049251765490486224,1.761607589501626,0.014476680960182309,1.71723601626127,0.029894892280173634,70.0999379504624,44.48219081434565,-16.361874494251378,96.90426081092937,0.9801574037004905,0.28137696280747515,0.8586232022805997,-0.23751974710549162,54.77789373491636,85.59762819593661,-65.9862969393639,57.58373170473337
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,2008,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,1.8920529651972198,0.0,1.8209813065830656,0.07107165861415413,0.04833008499918645,1.5689067851164749,0.0,1.509973547263059,0.05893323785341567,63.50648369501873,52.196931355154625,-15.251295375167638,96.75995458705081,0.9176308741112829,0.12610645761914285,-0.2087669798777998,-0.10195638832232112,49.512908222987654,88.03354486216386,-65.41906872660849,56.33761478759908
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,538,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,12,12,3.0155683578538763,0.04932373513490017,2.966244622718976,0.0,0.04769929292262708,2.533603480001992,0.04144054193267106,2.492162938069321,0.0,67.42817973703855,48.63299816742356,5.173724868743135,94.88660108156904,0.4560320073379749,0.8175252077836219,-0.2223340111029266,-0.45872600279406106,48.58863986062772,91.9043048062255,-58.38865757288039,68.62881564029257
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1944,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,10,10,1.5244143937332784,0.0,1.4715070539317212,0.05290733980155721,0.04749779447724896,1.2862074101262921,0.0,1.2415674403237378,0.04463996980255425,67.688397653315,53.921375363609236,-21.15182525795518,90.93946144493589,0.9705380498100049,0.4421734843683991,-0.974058276106561,-0.29477333474114975,60.26573312169399,80.26703332612072,-60.45246522112082,59.295843517479355
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1960,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,13,13,1.0911904333759452,0.0456608757157441,1.018089770452347,0.027439787207854012,0.04669961210037253,0.9364157013012575,0.03918432534558054,0.8736836552317111,0.023547720723965725,63.1076902466156,48.04789849561324,-24.8855865803769,84.47359646499173,0.9696341990206279,-0.045867016887914724,-0.637694380490184,-0.49873625281121536,50.46781242553443,83.4790279093768,-61.19842124096166,47.07272278198004
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1348,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,13,13,2.112701334499335,0.0,2.018476186188323,0.09422514831101168,0.04532909331107658,1.8678520995622798,0.0,1.7845470728505897,0.08330502671169009,69.53826765581805,50.901460360420046,-12.569308220293715,93.61203917968382,0.7676176382952937,0.19971652265794604,0.5329206889801972,0.2817063583516205,50.13481267907609,96.7775369579412,-79.30636617771164,52.166194568775836
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1381,-1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.01,True,True,success,13,13,1.6975752153874446,0.003338210297703155,1.5391973926459723,0.1550396124437691,0.044826022313159034,1.5176800782810662,0.0029844540730882873,1.3760858418445956,0.13860978236338237,74.69233132812329,43.25615899327783,-60.1379639532611,8.39704671613432,0.8809208055355848,0.1639323822962182,-0.5307053391306538,0.4353046367175485,68.70849356199415,74.59033669473668,-68.22881432886844,53.98665618925006
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1494,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,12,12,1.1042757020154217,0.0,1.1042757020154217,0.0,0.04479331978843282,0.9879743649150415,0.0,0.9879743649150415,0.0,49.94238124752054,34.90373940585025,21.246189077076995,73.45808509703598,-0.15833409791119468,-0.04018696473378358,-0.30214927893769294,-0.08103955232894355,37.72841625425463,49.613182616029995,49.26709937217451,72.75135733023734
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1212,-1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,10,10,0.36220303791736524,0.016299034102788466,0.2424753094798498,0.10342869433472696,0.04453472272457786,0.325937812388198,0.014667109227050496,0.21819770586254514,0.0930729972986024,60.3245640574883,49.16946520218879,-54.841224715987224,16.21375168687667,0.9300999446933842,0.7934722048834137,-0.4434972387848686,0.024903588019131062,56.9686965340366,71.29717395209495,-59.14458456716527,33.469787850398795
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,77,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,8,8,0.17045637099169772,0.005600469668504363,0.1637461360937224,0.001109765229470951,0.04221825810312049,0.16180589423176076,0.005316251880513978,0.15543619650878773,0.001053445842459056,55.21265229651608,26.793722169904346,50.40557794332539,66.28171955963475,-0.6493883118273849,-0.6753147270306676,0.02486209402315831,-0.21034236336324486,47.07738719796498,30.012236557289032,55.138427908583864,65.54315351873272
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1974,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,10,10,2.056475234500248,0.036083094806100606,2.0186598603541617,0.0017322793399859196,0.04210554812733084,1.957336834186337,0.034343603740300675,1.9213444606955572,0.0016487697504795936,70.1671102371569,42.69570393233129,-14.441625456468106,77.64060660673658,0.6436621911808236,0.8554028800669728,0.22327602172899086,0.13194350668969845,56.08125479499068,78.75701136855962,-56.86295379365078,56.14641759421573
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1480,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,11,11,0.20185231637021453,0.012793971734573698,0.17716500462116294,0.011893340014477883,0.04127466405063612,0.19598895666851518,0.012422335383591256,0.17201875627818186,0.011547865006742038,48.523799733694204,24.942783297066402,53.35617149459455,72.34748892952405,-0.005717805022860567,-0.586637544316194,0.04605857005431924,-0.14157331424536357,38.535139335378105,31.733480743610873,62.99451384007728,76.67287133799434
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,767,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,12,12,0.4001179863492645,0.015608953417739557,0.38020044168025136,0.004308591251273608,0.0403265589016735,0.3976292464080084,0.015511865490834853,0.37783558916880516,0.004281791748368405,66.08193828949231,15.390254998547148,44.65263858959291,45.80481506014818,-0.6087168847734445,0.5224053915300964,-0.6575178159330637,-0.16443640055283582,61.79348930410082,13.053081416007663,52.333125370984554,47.324724104295285
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,567,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,2.070689191464652,0.04729985768677866,2.002698554681545,0.020690779096328438,0.04015980183312406,2.066354193635844,0.04720083520613777,1.9985058955794026,0.020647462850303368,54.89983234788565,59.55043194883077,-8.647186107574656,93.2491016523705,0.5494318474055675,0.2034241614208372,-0.3990419096852751,-0.05886005814642836,36.28683389764459,96.01955985735343,-64.93460687611874,52.01772413303515
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,2042,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,10,10,1.8413572653147807,0.031264435275261106,1.8034493018563316,0.006643528183188016,0.03859404131773364,1.9120498586720496,0.03246472597989026,1.872686549042464,0.006898583649695424,80.94046614796768,41.98744307865546,-21.72671361161766,83.90323989248326,0.5618247032602088,0.9032301831362091,-0.8679312627257547,-0.31844582802080135,70.28980019644108,74.50775074964275,-61.844156605791134,61.09951946729016
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,123,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,8,8,0.23507211151479915,0.012280673038131722,0.2109773912118093,0.011814047264858138,0.03794802846956677,0.2482523116059364,0.012969235057902494,0.22280663038849796,0.012476446159535953,55.82664603235948,22.101099333454204,65.26559734881195,59.311636133931486,-0.9193503414907589,-0.43619517821892373,0.7969332222179013,-0.33197952376435014,40.60615178358098,37.09382678804072,59.42372507680836,61.117079690084125
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,2002,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,14,14,1.783503880369381,0.05486154945168039,1.6995597621052188,0.029082568812481887,0.03792817180673475,1.884488794894489,0.057967900350645356,1.7957916229918698,0.03072927155197399,68.59333071485071,40.382386320517384,-17.37669741468906,95.40465622146307,0.7514879981368228,-0.03358182934866516,0.5711276797200564,0.02524957683658402,46.845696526243366,88.66315979861437,-65.71040602096502,52.88440275134349
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,584,-1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,11,11,0.5878396426621213,0.016098356759965182,0.4673300108569123,0.10441127504524386,0.03772796800013841,0.6244200878835096,0.017100135161546636,0.4964113089215412,0.11090864380042183,60.31850510508285,46.99471180467578,-52.994997114071666,16.418496192718006,0.7852731870114174,0.46293408473623665,-0.5131421960192579,-0.20535573438961818,53.13438811846294,73.16557556795956,-60.82476443257374,32.780570658893495
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1335,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,11,11,1.8945282990557049,0.030587443260233854,1.8596144863671493,0.004326369428321761,0.03732070294338309,2.03438287858187,0.03284541640218831,1.9968917190172362,0.004645743162445647,83.98102315913187,42.76555572883445,-21.741707266907014,74.67307811385028,0.9778908169722718,-0.37007091255566027,-0.987244565036226,-0.16096106453085857,74.4270946681162,73.36805059754494,-61.55406332393453,64.94794013971493
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1774,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.02,True,True,success,8,8,0.11775815565083579,0.00021023600115792942,0.10954347446562551,0.008004445184052356,0.0365216492024229,0.1292177054433997,0.00023069496563595974,0.12020361849685023,0.008783391980913513,63.983508231239014,16.937466158261966,66.01573511883801,47.09525136447995,-0.7961007112858902,-0.5514664561979845,0.05783570034353813,-0.3460277596926109,49.248731199798286,32.16084478409946,55.7657307896576,48.09418642537781
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,520,-1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,9,9,0.21381693599825183,0.024604248985742892,0.16461032073015677,0.02460236628235215,0.03605109925654241,0.23768676550322781,0.027350987571466815,0.1829868832425874,0.027348894689173568,72.48379214880222,40.16327743950106,-39.22241025209297,41.38152047477956,0.8139050104241203,0.5628296742867316,-0.70528108512189,0.20049392116336862,68.08571613889627,60.46089226175033,-52.10110329424472,37.960662767174036
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1412,-1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.02,True,True,success,13,13,0.6353416248388947,0.02564597852618153,0.46138201065673334,0.14831363565597977,0.03518056953844278,0.7237454624100483,0.02921445701294327,0.5255804493135628,0.1689505560835422,54.799517601279945,59.78280919621937,-70.27017109903703,8.11484480078611,0.9097273315596011,-0.04974209165867394,-0.7400875952410835,-0.1238841988329038,48.148251127804215,85.49243406170193,-75.03273788259196,32.419498058545265
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,363,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,12,12,1.3000576116071716,0.03366224868475709,1.2474509159195204,0.018944447002894174,0.035042655241395534,1.486781001332114,0.03849705686868939,1.4266185631501873,0.021665381313237485,70.97529188091758,39.75247767198624,-23.165491810569204,82.6001192731717,0.43307569801722945,0.7797050185247831,0.2524296870249687,0.39706171409600066,54.5903464143637,80.07493401654445,-59.53770744407191,48.94301887861849
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1887,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,13,13,1.9175562257970342,0.0,1.8871723057231933,0.030383920073840963,0.03433900610008642,2.2379057730529186,0.0,2.202445874028073,0.035459899024845754,63.344966396553986,48.99221782304365,-5.096912074589002,100.417437915738,0.8904530124922327,-0.7015072725853946,-0.6598113189847907,0.2486309938871717,45.3575019520822,85.25946476214047,-57.125482345848816,56.65517171582017
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,115,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,12,12,1.7946671777760106,0.003795156257686354,1.7908720215183243,0.0,0.03421272367824954,2.102217663736758,0.0044455287422351785,2.097772134994523,0.0,50.239311326969826,29.652860348208982,9.471336886802856,56.3552193374876,0.3755975863751335,-0.01326511978881384,0.00852767887177519,-0.2468019280546413,47.29363199819607,34.83693194506481,50.980965981034636,69.4135822727277
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260719,1342,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,12,12,2.219023897957283,0.010257374816143791,2.151324282600183,0.057442240540956424,0.03421090123625149,2.599434476610101,0.012015811889696758,2.5201290151527065,0.0672896495676979,80.53499932212263,41.45692212313859,-21.219301663261376,60.73303424285372,0.8400448733670745,-0.34061067078361096,-0.561071926489056,0.23953721072093714,66.84911239744511,78.62841334668487,-62.176824592617855,64.3268097871849
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,1472,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,7,7,0.18673078379696334,0.0,0.15697494465670372,0.02975583914025961,0.03353752025663789,0.22313432460764945,0.0,0.18757752494833338,0.03555679965931607,61.07304764264683,26.242288971637738,52.05605456427131,63.89190330241439,-0.9866308337556153,-0.33717052375209344,0.5587519940281296,0.08677654440715943,49.60098535259003,37.05293227248412,44.24462659558082,46.92556121270779
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260803,2018,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,1.915461601301482,0.06541624212409401,1.850045359177388,0.0,0.033211714507405225,2.311338560239605,0.078936107507796,2.2324024527318094,0.0,64.5541185688643,37.95590580851064,-15.651214470070725,61.47921632372146,0.07551486434517751,0.8913523541205246,-0.972770422954899,0.053181420486091646,40.39982208866307,85.54158018528258,-63.87488197675142,34.385058917757085
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,453,-1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,10,10,1.4105060884080534,0.01521605084252099,1.3732340349088454,0.022056002656686856,0.03293337209474571,1.7164065951317369,0.018515999493089273,1.6710512443353807,0.026839351303266788,73.42864704604456,45.2865384530045,-20.335806442082454,89.78981916753384,0.7942825487224565,0.13370225442311057,-0.21121701232325685,-0.03071086937020029,63.97499394483794,71.9686816089942,-52.17008271341048,61.99985593776449
